Date,Open,High,Low,Close,Adj Close,Volume
1-Oct-2013,68.349998,69.877144,68.339996,69.708572,63.523125,88470900
2-Oct-2013,69.375717,70.257141,69.10714,69.937141,63.731426,72296000
3-Oct-2013,70.072861,70.335716,68.677139,69.058571,62.930801,80688300
4-Oct-2013,69.122856,69.228569,68.371429,69.004288,62.88134,64717100
7-Oct-2013,69.508568,70.378571,69.335716,69.678574,63.4958,78073100
8-Oct-2013,69.991432,70.091431,68.648575,68.705711,62.609249,72729300
9-Oct-2013,69.234283,69.684288,68.325714,69.512856,63.34478,75431300
10-Oct-2013,70.188568,70.339996,69.577141,69.94857,63.741833,69650700
11-Oct-2013,69.57,70.548569,69.308571,70.401428,64.15451,66934700
14-Oct-2013,69.975716,71.082855,69.907143,70.862854,64.574989,65474500
15-Oct-2013,71.072861,71.714287,70.788574,71.239998,64.918671,80018400
16-Oct-2013,71.541428,71.790001,71.318573,71.587143,65.235016,62775300
17-Oct-2013,71.425713,72.111427,71.382858,72.071426,65.676331,63398300
18-Oct-2013,72.284286,72.751427,72.244286,72.69857,66.247795,72635500
21-Oct-2013,73.110001,74.900002,73.074287,74.480003,67.87117,99526700
22-Oct-2013,75.201431,75.492859,72.575714,74.267143,67.6772,133515900
23-Oct-2013,74.14286,75.095711,74.14286,74.994286,68.339828,78430800
24-Oct-2013,75,76.067146,74.635712,75.987144,69.244583,96191200
25-Oct-2013,75.902855,76.175713,75.015717,75.137146,68.470024,84448000
28-Oct-2013,75.577141,75.85714,74.744286,75.697144,68.980301,137610200
29-Oct-2013,76.610001,77.035713,73.505714,73.811432,67.261932,158951800
30-Oct-2013,74.230003,75.360001,73.860001,74.985718,68.332016,88540900
31-Oct-2013,75,75.355713,74.46714,74.671425,68.045624,68924100
1-Nov-2013,74.860001,74.971428,73.691429,74.290001,67.698029,68722500
4-Nov-2013,74.442856,75.260002,74.115715,75.25,68.572853,61156900
5-Nov-2013,74.940002,75.555717,74.714287,75.064285,68.403633,66303300
6-Nov-2013,74.878571,74.980003,74.028572,74.417145,68.209824,55843900
7-Nov-2013,74.225716,74.741432,73.197144,73.21286,67.106003,65655100
8-Nov-2013,73.511429,74.447144,73.227142,74.365715,68.162682,69829200
11-Nov-2013,74.284286,74.524284,73.487144,74.150002,67.964958,56863100
12-Nov-2013,73.952858,74.845711,73.85714,74.28714,68.09066,51069200
13-Nov-2013,74,74.60714,73.851425,74.375717,68.171844,49305200
14-Nov-2013,74.687141,75.611427,74.552856,75.451431,69.157845,70604800
15-Nov-2013,75.225716,75.584282,74.927139,74.998573,68.742744,79480100
18-Nov-2013,74.998573,75.312859,74.028572,74.089996,67.909966,61236000
19-Nov-2013,74.147141,74.76857,73.995712,74.221428,68.030441,52234700
20-Nov-2013,74.175713,74.345711,73.475716,73.571426,67.434647,48479200
21-Nov-2013,73.942856,74.458572,73.381432,74.44857,68.238617,65506700
22-Nov-2013,74.21714,74.594284,74.075714,74.257141,68.063156,55931400
25-Nov-2013,74.431427,75.124283,74.428574,74.82,68.579056,57327900
26-Nov-2013,74.874283,76.591431,74.85714,76.199997,69.843964,100345700
27-Nov-2013,76.615715,78,76.199997,77.994286,71.488602,90862100
29-Nov-2013,78.497147,79.761429,78.258568,79.438568,72.812401,79531900
